node_u,node_v,group_u,group_v,hierarchy_u,hierarchy_v,edge_type,overlap,is_local_bridge
31993,43054,A,A,A_CORE,A_PERIPHERY,internal,0.002777777777777778,False
31993,33136,A,A,A_CORE,A_PERIPHERY,internal,0.0027803521779425394,False
31993,44914,A,A,A_CORE,A_PERIPHERY,internal,0.0018535681186283596,False
31993,6346,A,A,A_CORE,A_PERIPHERY,internal,0.0036968576709796672,False
31993,15020,A,A,A_CORE,A_PERIPHERY,internal,0.01011029411764706,False
31993,17103,A,A,A_CORE,A_PERIPHERY,internal,0.005509641873278237,False
31993,47269,A,A,A_CORE,A_PERIPHERY,internal,0.015610651974288337,False
31993,4356,A,A,A_CORE,A_PERIPHERY,internal,0.0045871559633027525,False
31993,41631,A,B,A_CORE,B_PERIPHERY,bridge,0.0,True
31993,13782,A,A,A_CORE,A_PERIPHERY,internal,0.0009267840593141798,False
31993,30342,A,A,A_CORE,A_PERIPHERY,internal,0.0037002775208140612,False
31993,15263,A,A,A_CORE,A_PERIPHERY,internal,0.004591368227731864,False
31993,3792,A,A,A_CORE,A_PERIPHERY,internal,0.0027726432532347504,False
31993,15571,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,37209,A,A,A_CORE,A_PERIPHERY,internal,0.0009242144177449168,False
31993,36045,A,A,A_CORE,A_CORE,internal,0.015398550724637682,False
31993,20193,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,12779,A,A,A_CORE,A_PERIPHERY,internal,0.004625346901017576,False
31993,10817,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,16578,A,A,A_CORE,A_PERIPHERY,internal,0.0009250693802035153,False
31993,9339,A,A,A_CORE,A_PERIPHERY,internal,0.001851851851851852,False
31993,47669,A,A,A_CORE,A_CORE,internal,0.02119815668202765,False
31993,17004,A,A,A_CORE,A_PERIPHERY,internal,0.004604051565377533,False
31993,23977,A,A,A_CORE,A_PERIPHERY,internal,0.004625346901017576,False
31993,29188,A,A,A_CORE,A_PERIPHERY,internal,0.0009250693802035153,False
31993,1978,A,A,A_CORE,A_PERIPHERY,internal,0.005509641873278237,False
31993,31657,A,A,A_CORE,A_PERIPHERY,internal,0.0027752081406105457,False
31993,7092,A,A,A_CORE,A_PERIPHERY,internal,0.0018535681186283596,False
31993,12939,A,A,A_CORE,A_CORE,internal,0.024545454545454544,False
31993,13943,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,21780,A,A,A_CORE,A_PERIPHERY,internal,0.010166358595194085,False
31993,33721,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,3147,A,A,A_CORE,A_PERIPHERY,internal,0.0009267840593141798,False
31993,6198,A,B,A_CORE,B_PERIPHERY,bridge,0.0018298261665141812,False
31993,39713,A,A,A_CORE,A_PERIPHERY,internal,0.003693444136657433,False
31993,11679,A,A,A_CORE,A_PERIPHERY,internal,0.0018501387604070306,False
31993,44978,A,A,A_CORE,A_PERIPHERY,internal,0.011959521619135235,False
31993,37414,A,A,A_CORE,A_PERIPHERY,internal,0.0018467220683287165,False
31993,12001,A,A,A_CORE,A_PERIPHERY,internal,0.004625346901017576,False
31993,13455,A,A,A_CORE,A_CORE,internal,0.034420289855072464,False
31993,38625,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,13359,A,B,A_CORE,B_PERIPHERY,bridge,0.0,True
31993,10450,A,A,A_CORE,A_PERIPHERY,internal,0.004599816007359705,False
31993,21311,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,31572,A,A,A_CORE,A_PERIPHERY,internal,0.006469500924214418,False
31993,9269,A,A,A_CORE,A_CORE,internal,0.03170289855072464,False
31993,9329,A,A,A_CORE,A_PERIPHERY,internal,0.006481481481481481,False
31993,2431,A,A,A_CORE,A_PERIPHERY,internal,0.001851851851851852,False
31993,11051,A,A,A_CORE,A_PERIPHERY,internal,0.002770083102493075,False
31993,20165,A,A,A_CORE,A_PERIPHERY,internal,0.0045871559633027525,False
31993,42814,A,A,A_CORE,A_PERIPHERY,internal,0.013837638376383764,False
31993,35362,A,A,A_CORE,A_PERIPHERY,internal,0.0018450184501845018,False
31993,37799,A,A,A_CORE,A_PERIPHERY,internal,0.0009250693802035153,False
31993,13817,A,A,A_CORE,A_PERIPHERY,internal,0.006445672191528545,False
31993,11730,A,A,A_CORE,A_CORE,internal,0.06395348837209303,False
31993,43322,A,A,A_CORE,A_PERIPHERY,internal,0.005560704355885079,False
31993,21466,A,A,A_CORE,A_PERIPHERY,internal,0.0009267840593141798,False
31993,23662,A,A,A_CORE,A_PERIPHERY,internal,0.006439742410303588,False
31993,29720,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,38488,A,A,A_CORE,A_PERIPHERY,internal,0.003676470588235294,False
31993,35756,A,A,A_CORE,A_CORE,internal,0.028181818181818183,False
31993,31197,A,A,A_CORE,A_CORE,internal,0.01928374655647383,False
31993,17092,A,A,A_CORE,A_PERIPHERY,internal,0.007380073800738007,False
31993,14943,A,A,A_CORE,A_PERIPHERY,internal,0.009259259259259259,False
31993,25811,A,A,A_CORE,A_CORE,internal,0.03496503496503497,False
31993,1224,A,A,A_CORE,A_PERIPHERY,internal,0.007373271889400922,False
31993,22463,A,A,A_CORE,A_CORE,internal,0.020054694621695533,False
31993,42865,A,A,A_CORE,A_PERIPHERY,internal,0.0027675276752767526,False
31993,19943,A,A,A_CORE,A_CORE,internal,0.058925476603119586,False
31993,18623,A,A,A_CORE,A_PERIPHERY,internal,0.0009216589861751152,False
31993,2292,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,45580,A,A,A_CORE,A_PERIPHERY,internal,0.0009208103130755065,False
31993,48375,A,A,A_CORE,A_PERIPHERY,internal,0.0027675276752767526,False
31993,29897,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,26143,A,A,A_CORE,A_PERIPHERY,internal,0.01004566210045662,False
31993,24271,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,27267,A,A,A_CORE,A_CORE,internal,0.027097902097902096,False
31993,41079,A,A,A_CORE,A_PERIPHERY,internal,0.0009267840593141798,False
31993,33656,A,A,A_CORE,A_PERIPHERY,internal,0.001851851851851852,False
31993,10394,A,A,A_CORE,A_PERIPHERY,internal,0.006445672191528545,False
31993,10010,A,A,A_CORE,A_PERIPHERY,internal,0.014678899082568808,False
31993,18838,A,A,A_CORE,A_CORE,internal,0.017889087656529516,False
31993,19562,A,A,A_CORE,A_PERIPHERY,internal,0.0027803521779425394,False
31993,43044,A,A,A_CORE,A_PERIPHERY,internal,0.00641025641025641,False
31993,15808,A,A,A_CORE,A_PERIPHERY,internal,0.012915129151291513,False
31993,13107,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,17413,A,A,A_CORE,A_PERIPHERY,internal,0.0027803521779425394,False
31993,11956,A,B,A_CORE,B_PERIPHERY,bridge,0.0009267840593141798,False
31993,10801,A,A,A_CORE,A_CORE,internal,0.014479638009049774,False
31993,36468,A,B,A_CORE,B_CORE,bridge,0.0027223230490018148,False
31993,35611,A,A,A_CORE,A_PERIPHERY,internal,0.0018315018315018315,False
31993,15404,A,A,A_CORE,A_PERIPHERY,internal,0.0009233610341643582,False
31993,41614,A,A,A_CORE,A_CORE,internal,0.01856763925729443,False
31993,37616,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,6171,A,A,A_CORE,A_PERIPHERY,internal,0.0009267840593141798,False
31993,781,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,33133,A,A,A_CORE,A_PERIPHERY,internal,0.007386888273314866,False
31993,1363,A,A,A_CORE,A_PERIPHERY,internal,0.00827966881324747,False
31993,33881,A,B,A_CORE,B_PERIPHERY,bridge,0.0,True
31993,33834,A,A,A_CORE,A_PERIPHERY,internal,0.0009267840593141798,False
31993,37186,A,A,A_CORE,A_PERIPHERY,internal,0.007332722273143905,False
31993,33608,A,A,A_CORE,A_PERIPHERY,internal,0.006469500924214418,False
31993,25274,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,11299,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,20337,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,12459,A,A,A_CORE,A_CORE,internal,0.04087193460490463,False
31993,31864,A,A,A_CORE,A_PERIPHERY,internal,0.0009250693802035153,False
31993,16776,A,B,A_CORE,B_PERIPHERY,bridge,0.0,True
31993,3494,A,A,A_CORE,A_PERIPHERY,internal,0.011029411764705883,False
31993,13649,A,A,A_CORE,A_CORE,internal,0.018115942028985508,False
31993,44047,A,A,A_CORE,A_CORE,internal,0.02745792736935341,False
31993,10117,A,B,A_CORE,B_CORE,bridge,0.0009025270758122744,False
31993,7844,A,A,A_CORE,A_PERIPHERY,internal,0.005519779208831647,False
31993,41174,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,30165,A,A,A_CORE,A_PERIPHERY,internal,0.0055248618784530384,False
31993,14070,A,A,A_CORE,A_CORE,internal,0.026032315978456014,False
31993,30019,A,A,A_CORE,A_PERIPHERY,internal,0.00807899461400359,False
31993,36527,A,A,A_CORE,A_CORE,internal,0.010899182561307902,False
31993,20759,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,5599,A,A,A_CORE,A_PERIPHERY,internal,0.0009250693802035153,False
31993,45829,A,A,A_CORE,A_PERIPHERY,internal,0.004629629629629629,False
31993,37957,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,15182,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,48054,A,A,A_CORE,A_CORE,internal,0.037037037037037035,False
31993,46993,A,A,A_CORE,A_CORE,internal,0.036939313984168866,False
31993,22828,A,A,A_CORE,A_PERIPHERY,internal,0.0018484288354898336,False
31993,39430,A,A,A_CORE,A_PERIPHERY,internal,0.005535055350553505,False
31993,22947,A,A,A_CORE,A_CORE,internal,0.03892733564013841,False
31993,28174,A,A,A_CORE,A_PERIPHERY,internal,0.0036968576709796672,False
31993,34994,A,A,A_CORE,A_CORE,internal,0.015539305301645339,False
31993,39010,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,2055,A,A,A_CORE,A_PERIPHERY,internal,0.000925925925925926,False
31993,15068,A,A,A_CORE,A_PERIPHERY,internal,0.000925925925925926,False
31993,28411,A,A,A_CORE,A_CORE,internal,0.0341726618705036,False
31993,26304,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,46461,A,A,A_CORE,A_CORE,internal,0.02018348623853211,False
31993,2536,A,A,A_CORE,A_CORE,internal,0.0462882096069869,False
31993,22322,A,A,A_CORE,A_PERIPHERY,internal,0.004604051565377533,False
31993,21230,A,A,A_CORE,A_PERIPHERY,internal,0.0009267840593141798,False
31993,22918,A,A,A_CORE,A_PERIPHERY,internal,0.006457564575645757,False
31993,14030,A,A,A_CORE,A_PERIPHERY,internal,0.007366482504604052,False
31993,21534,A,A,A_CORE,A_PERIPHERY,internal,0.0027522935779816515,False
31993,33296,A,B,A_CORE,B_PERIPHERY,bridge,0.000925925925925926,False
31993,39040,A,A,A_CORE,A_PERIPHERY,internal,0.0009208103130755065,False
31993,17357,A,A,A_CORE,A_PERIPHERY,internal,0.016498625114573784,False
31993,34201,A,A,A_CORE,A_PERIPHERY,internal,0.0027548209366391185,False
31993,39583,A,A,A_CORE,A_CORE,internal,0.04018264840182648,False
31993,48300,A,A,A_CORE,A_CORE,internal,0.025157232704402517,False
31993,39489,A,A,A_CORE,A_PERIPHERY,internal,0.005519779208831647,False
31993,2762,A,B,A_CORE,B_CORE,bridge,0.009082652134423252,False
31993,25914,A,B,A_CORE,B_PERIPHERY,bridge,0.0,True
31993,31240,A,A,A_CORE,A_PERIPHERY,internal,0.0046168051708217915,False
31993,13449,A,A,A_CORE,A_CORE,internal,0.1669316375198728,False
31993,33452,A,A,A_CORE,A_CORE,internal,0.019927536231884056,False
31993,44099,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,33140,A,B,A_CORE,B_PERIPHERY,bridge,0.0,True
31993,23824,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,42081,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,30135,A,A,A_CORE,A_PERIPHERY,internal,0.0036900369003690036,False
31993,20575,A,A,A_CORE,A_PERIPHERY,internal,0.0018501387604070306,False
31993,44259,A,B,A_CORE,B_PERIPHERY,bridge,0.0009250693802035153,False
31993,25763,A,A,A_CORE,A_PERIPHERY,internal,0.0009225092250922509,False
31993,8131,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,16736,A,A,A_CORE,A_CORE,internal,0.04221635883905013,False
31993,40832,A,B,A_CORE,B_PERIPHERY,bridge,0.0,True
31993,2847,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,26845,A,A,A_CORE,A_CORE,internal,0.04450499545867393,False
31993,16061,A,A,A_CORE,A_PERIPHERY,internal,0.004629629629629629,False
31993,14873,A,A,A_CORE,A_PERIPHERY,internal,0.004625346901017576,False
31993,4174,A,A,A_CORE,A_CORE,internal,0.027506654835847383,False
31993,47313,A,A,A_CORE,A_CORE,internal,0.05464006938421509,False
31993,872,A,A,A_CORE,A_PERIPHERY,internal,0.011029411764705883,False
31993,42674,A,A,A_CORE,A_PERIPHERY,internal,0.004591368227731864,False
31993,125,A,A,A_CORE,A_PERIPHERY,internal,0.000925925925925926,False
31993,16398,A,A,A_CORE,A_PERIPHERY,internal,0.004625346901017576,False
31993,42769,A,A,A_CORE,A_PERIPHERY,internal,0.010138248847926268,False
31993,4791,A,A,A_CORE,A_PERIPHERY,internal,0.0009267840593141798,False
31993,48978,A,A,A_CORE,A_PERIPHERY,internal,0.004612546125461255,False
31993,39414,A,A,A_CORE,A_PERIPHERY,internal,0.0009233610341643582,False
31993,9243,A,A,A_CORE,A_PERIPHERY,internal,0.001851851851851852,False
31993,44607,A,A,A_CORE,A_PERIPHERY,internal,0.0046168051708217915,False
31993,6024,A,A,A_CORE,A_PERIPHERY,internal,0.013761467889908258,False
31993,43018,A,A,A_CORE,A_CORE,internal,0.04359430604982206,False
31993,10459,A,A,A_CORE,A_CORE,internal,0.01928374655647383,False
31993,18857,A,A,A_CORE,A_PERIPHERY,internal,0.005535055350553505,False
31993,5811,A,A,A_CORE,A_PERIPHERY,internal,0.0018535681186283596,False
31993,40177,A,A,A_CORE,A_PERIPHERY,internal,0.0037002775208140612,False
31993,20402,A,A,A_CORE,A_CORE,internal,0.01652892561983471,False
31993,32826,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,21781,A,A,A_CORE,A_PERIPHERY,internal,0.004629629629629629,False
31993,34695,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,30634,A,A,A_CORE,A_PERIPHERY,internal,0.0009267840593141798,False
31993,35560,A,A,A_CORE,A_PERIPHERY,internal,0.0009267840593141798,False
31993,7676,A,A,A_CORE,A_PERIPHERY,internal,0.007366482504604052,False
31993,34975,A,A,A_CORE,A_PERIPHERY,internal,0.0009267840593141798,False
31993,26109,A,A,A_CORE,A_CORE,internal,0.03389830508474576,False
31993,25739,A,A,A_CORE,A_PERIPHERY,internal,0.004608294930875576,False
31993,398,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,22679,A,A,A_CORE,A_PERIPHERY,internal,0.0027726432532347504,False
31993,45774,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,12416,A,B,A_CORE,B_PERIPHERY,bridge,0.0,True
31993,19017,A,A,A_CORE,A_PERIPHERY,internal,0.006457564575645757,False
31993,35811,A,A,A_CORE,A_PERIPHERY,internal,0.0046168051708217915,False
31993,44314,A,A,A_CORE,A_PERIPHERY,internal,0.003683241252302026,False
31993,39089,A,A,A_CORE,A_PERIPHERY,internal,0.0009250693802035153,False
31993,33104,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,45532,A,A,A_CORE,A_PERIPHERY,internal,0.0036900369003690036,False
31993,10549,A,A,A_CORE,A_PERIPHERY,internal,0.0009267840593141798,False
31993,14036,A,A,A_CORE,A_PERIPHERY,internal,0.0055248618784530384,False
31993,11862,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,48406,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,35635,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,42775,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,23327,A,A,A_CORE,A_PERIPHERY,internal,0.003693444136657433,False
31993,40974,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,45123,A,A,A_CORE,A_PERIPHERY,internal,0.008256880733944955,False
31993,17380,A,A,A_CORE,A_PERIPHERY,internal,0.005529953917050691,False
31993,2395,A,A,A_CORE,A_CORE,internal,0.01736745886654479,False
31993,28047,A,A,A_CORE,A_PERIPHERY,internal,0.01652892561983471,False
31993,13724,A,A,A_CORE,A_PERIPHERY,internal,0.007359705611775529,False
31993,23284,A,A,A_CORE,A_CORE,internal,0.06538139145012574,False
31993,2450,A,A,A_CORE,A_CORE,internal,0.04935064935064935,False
31993,36547,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,8750,A,A,A_CORE,A_PERIPHERY,internal,0.010128913443830571,False
31993,12968,A,A,A_CORE,A_PERIPHERY,internal,0.004633920296570899,False
31993,2117,A,B,A_CORE,B_PERIPHERY,bridge,0.0036798528058877645,False
31993,28697,A,A,A_CORE,A_CORE,internal,0.018298261665141813,False
31993,25554,A,A,A_CORE,A_CORE,internal,0.11747430249632893,False
31993,23802,A,A,A_CORE,A_PERIPHERY,internal,0.00554016620498615,False
31993,8853,A,A,A_CORE,A_CORE,internal,0.09619860356865788,False
31993,30826,A,A,A_CORE,A_PERIPHERY,internal,0.0036968576709796672,False
31993,42748,A,A,A_CORE,A_PERIPHERY,internal,0.0027649769585253456,False
31993,38642,A,A,A_CORE,A_CORE,internal,0.015596330275229359,False
31993,19728,A,A,A_CORE,A_PERIPHERY,internal,0.0018501387604070306,False
31993,12289,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,5502,A,A,A_CORE,A_CORE,internal,0.0242152466367713,False
31993,12298,A,A,A_CORE,A_PERIPHERY,internal,0.006469500924214418,False
31993,46226,A,A,A_CORE,A_PERIPHERY,internal,0.01107011070110701,False
31993,25364,A,A,A_CORE,A_PERIPHERY,internal,0.005509641873278237,False
31993,19069,A,A,A_CORE,A_PERIPHERY,internal,0.0009267840593141798,False
31993,26508,A,A,A_CORE,A_PERIPHERY,internal,0.005550416281221091,False
31993,12058,A,A,A_CORE,A_PERIPHERY,internal,0.0009242144177449168,False
31993,7744,A,A,A_CORE,A_PERIPHERY,internal,0.004612546125461255,False
31993,35316,A,A,A_CORE,A_PERIPHERY,internal,0.0009267840593141798,False
31993,4814,A,A,A_CORE,A_PERIPHERY,internal,0.009208103130755065,False
31993,20443,A,A,A_CORE,A_CORE,internal,0.025617566331198535,False
31993,38033,A,A,A_CORE,A_PERIPHERY,internal,0.0036968576709796672,False
31993,982,A,A,A_CORE,A_PERIPHERY,internal,0.004625346901017576,False
31993,10288,A,A,A_CORE,A_PERIPHERY,internal,0.011039558417663294,False
31993,20530,A,A,A_CORE,A_PERIPHERY,internal,0.0046210720887245845,False
31993,11665,A,A,A_CORE,A_PERIPHERY,internal,0.0027726432532347504,False
31993,43890,A,A,A_CORE,A_PERIPHERY,internal,0.003686635944700461,False
31993,29939,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,24983,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,8611,A,B,A_CORE,B_PERIPHERY,bridge,0.0,True
31993,14151,A,A,A_CORE,A_PERIPHERY,internal,0.015596330275229359,False
31993,19892,A,A,A_CORE,A_PERIPHERY,internal,0.008302583025830259,False
31993,12185,A,A,A_CORE,A_PERIPHERY,internal,0.00827966881324747,False
31993,25654,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,25259,A,A,A_CORE,A_PERIPHERY,internal,0.0027752081406105457,False
31993,40437,A,A,A_CORE,A_PERIPHERY,internal,0.0009267840593141798,False
31993,48417,A,A,A_CORE,A_CORE,internal,0.023486901535682024,False
31993,43275,A,A,A_CORE,A_PERIPHERY,internal,0.0009225092250922509,False
31993,5432,A,A,A_CORE,A_PERIPHERY,internal,0.016589861751152075,False
31993,23004,A,A,A_CORE,A_PERIPHERY,internal,0.005550416281221091,False
31993,15544,A,A,A_CORE,A_CORE,internal,0.01743119266055046,False
31993,294,A,A,A_CORE,A_PERIPHERY,internal,0.012855831037649219,False
31993,6130,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,12967,A,A,A_CORE,A_PERIPHERY,internal,0.001851851851851852,False
31993,20562,A,A,A_CORE,A_PERIPHERY,internal,0.0027675276752767526,False
31993,9256,A,A,A_CORE,A_PERIPHERY,internal,0.0046210720887245845,False
31993,396,A,A,A_CORE,A_CORE,internal,0.07460035523978685,False
31993,21980,A,A,A_CORE,A_CORE,internal,0.04088888888888889,False
31993,30208,A,A,A_CORE,A_CORE,internal,0.033820840950639856,False
31993,45578,A,A,A_CORE,A_CORE,internal,0.06613047363717604,False
31993,28537,A,A,A_CORE,A_PERIPHERY,internal,0.009140767824497258,False
31993,48948,A,A,A_CORE,A_PERIPHERY,internal,0.003693444136657433,False
31993,45447,A,A,A_CORE,A_PERIPHERY,internal,0.00554016620498615,False
31993,1679,A,A,A_CORE,A_PERIPHERY,internal,0.004633920296570899,False
31993,1756,A,A,A_CORE,A_PERIPHERY,internal,0.0074005550416281225,False
31993,5497,A,A,A_CORE,A_PERIPHERY,internal,0.015525114155251141,False
31993,23777,A,A,A_CORE,A_CORE,internal,0.033391915641476276,False
31993,27141,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,39959,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,23813,A,A,A_CORE,A_PERIPHERY,internal,0.011100832562442183,False
31993,43155,A,A,A_CORE,A_PERIPHERY,internal,0.009250693802035153,False
31993,2604,A,A,A_CORE,A_PERIPHERY,internal,0.0074005550416281225,False
31993,14798,A,A,A_CORE,A_PERIPHERY,internal,0.0009250693802035153,False
31993,5622,A,A,A_CORE,A_PERIPHERY,internal,0.013850415512465374,False
31993,23681,A,A,A_CORE,A_PERIPHERY,internal,0.008272058823529412,False
31993,29171,A,A,A_CORE,A_PERIPHERY,internal,0.011948529411764705,False
31993,32550,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,45275,A,A,A_CORE,A_PERIPHERY,internal,0.0018535681186283596,False
31993,35234,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,30014,A,A,A_CORE,A_CORE,internal,0.015610651974288337,False
31993,48606,A,A,A_CORE,A_PERIPHERY,internal,0.0074005550416281225,False
31993,14310,A,A,A_CORE,A_CORE,internal,0.03171806167400881,False
31993,44593,A,A,A_CORE,A_PERIPHERY,internal,0.008294930875576038,False
31993,44045,A,A,A_CORE,A_PERIPHERY,internal,0.009140767824497258,False
31993,5434,A,A,A_CORE,A_PERIPHERY,internal,0.0018433179723502304,False
31993,48647,A,A,A_CORE,A_CORE,internal,0.02252252252252252,False
31993,47004,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,23573,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,18383,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,14634,A,A,A_CORE,A_PERIPHERY,internal,0.0009250693802035153,False
31993,40257,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,7305,A,A,A_CORE,A_PERIPHERY,internal,0.004629629629629629,False
31993,34732,A,A,A_CORE,A_PERIPHERY,internal,0.004604051565377533,False
31993,16822,A,A,A_CORE,A_PERIPHERY,internal,0.0027675276752767526,False
31993,48859,A,A,A_CORE,A_PERIPHERY,internal,0.0046168051708217915,False
31993,13471,A,A,A_CORE,A_PERIPHERY,internal,0.005545286506469501,False
31993,41356,A,A,A_CORE,A_PERIPHERY,internal,0.011992619926199263,False
31993,41311,A,A,A_CORE,A_PERIPHERY,internal,0.000925925925925926,False
31993,11088,A,A,A_CORE,A_PERIPHERY,internal,0.004599816007359705,False
31993,48793,A,A,A_CORE,A_PERIPHERY,internal,0.002770083102493075,False
31993,22014,A,A,A_CORE,A_PERIPHERY,internal,0.011948529411764705,False
31993,41541,A,A,A_CORE,A_PERIPHERY,internal,0.006445672191528545,False
31993,6180,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,4275,A,A,A_CORE,A_PERIPHERY,internal,0.00831792975970425,False
31993,14666,A,A,A_CORE,A_PERIPHERY,internal,0.002770083102493075,False
31993,5313,A,A,A_CORE,A_PERIPHERY,internal,0.003683241252302026,False
31993,27071,A,A,A_CORE,A_PERIPHERY,internal,0.0018535681186283596,False
31993,3655,A,A,A_CORE,A_PERIPHERY,internal,0.0074005550416281225,False
31993,48959,A,A,A_CORE,A_PERIPHERY,internal,0.000925925925925926,False
31993,38872,A,A,A_CORE,A_PERIPHERY,internal,0.01008249312557287,False
31993,32325,A,A,A_CORE,A_CORE,internal,0.033154121863799284,False
31993,7489,A,A,A_CORE,A_CORE,internal,0.03296703296703297,False
31993,45371,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,5308,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,28268,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,39968,A,A,A_CORE,A_PERIPHERY,internal,0.007326007326007326,False
31993,30888,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,41217,A,A,A_CORE,A_PERIPHERY,internal,0.002777777777777778,False
31993,37385,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,1374,A,A,A_CORE,A_PERIPHERY,internal,0.0046210720887245845,False
31993,20515,A,A,A_CORE,A_CORE,internal,0.06799336650082918,False
31993,28859,A,A,A_CORE,A_CORE,internal,0.03401969561324977,False
31993,7275,A,A,A_CORE,A_CORE,internal,0.0228310502283105,False
31993,3978,A,A,A_CORE,A_PERIPHERY,internal,0.011893870082342177,False
31993,32102,A,A,A_CORE,A_CORE,internal,0.014611872146118721,False
31993,12205,A,A,A_CORE,A_PERIPHERY,internal,0.0018535681186283596,False
31993,9741,A,A,A_CORE,A_PERIPHERY,internal,0.0046168051708217915,False
31993,584,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,45783,A,A,A_CORE,A_PERIPHERY,internal,0.004625346901017576,False
31993,28952,A,A,A_CORE,A_PERIPHERY,internal,0.008294930875576038,False
31993,39854,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,31161,A,A,A_CORE,A_PERIPHERY,internal,0.006457564575645757,False
31993,41719,A,A,A_CORE,A_PERIPHERY,internal,0.0027803521779425394,False
31993,10357,A,A,A_CORE,A_PERIPHERY,internal,0.0009199632014719411,False
31993,16885,A,A,A_CORE,A_PERIPHERY,internal,0.0027522935779816515,False
31993,21248,A,A,A_CORE,A_CORE,internal,0.038461538461538464,False
31993,5939,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,14621,A,B,A_CORE,B_CORE,bridge,0.0,True
31993,42426,A,A,A_CORE,A_PERIPHERY,internal,0.00554016620498615,False
31993,31791,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,46324,A,A,A_CORE,A_PERIPHERY,internal,0.000925925925925926,False
31993,16747,A,B,A_CORE,B_PERIPHERY,bridge,0.0,True
31993,40980,A,B,A_CORE,B_CORE,bridge,0.0008920606601248885,False
31993,13016,A,B,A_CORE,B_PERIPHERY,bridge,0.0009157509157509158,False
31993,31414,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
31993,38022,A,A,A_CORE,A_CORE,internal,0.016498625114573784,False
31993,48019,A,A,A_CORE,A_PERIPHERY,internal,0.00827966881324747,False
